11,CPLEX Default,lunghezza crescente,score reduced costs somma crescente,score reduced costs medio crescente,lunghezza crescente duplicati in cima,score reduced costs somma crescente duplicati in cima,score reduced costs medio crescente duplicati in cima,score reduced costs somma decrescente,score reduced costs medio decrescente,score reduced costs somma decrescente duplicati in cima,score reduced costs medio decrescente duplicati in cima
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.256882000000001,11.910001,12.848808,13.192149,10.574380999999999,13.143319,12.906667,16.076112,10.421539,15.779302,10.607662
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.909639,12.64285,16.5084,15.990706,12.381585000000001,16.217024,16.424084,14.347218,11.755363,14.463664,11.689144
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.492889000000002,11.64053,13.607777,14.137508,10.162614,14.218232999999998,14.800129,16.418274,11.415336,15.54357,11.066879
../Dataset/ReducedLP/scpnrf1_reduced.lp,13.711997,12.096179,12.592837,14.092788,12.147480999999999,13.219147,26.691518,16.851854,11.747792,16.500949,11.581224
../Dataset/ReducedLP/scpnrf1_reduced.lp,11.620393,10.636989,12.951038,14.903635,11.15886,12.533609,14.467679,15.430074,12.630015,15.018113,12.401076
../Dataset/ReducedLP/scpnrf1_reduced.lp,10.764702999999999,11.291664,14.989023,15.099691,10.962351,14.176856,26.98307,16.639471,12.774471,16.713579,12.054331
../Dataset/ReducedLP/scpnrf1_reduced.lp,12.321552,11.724644999999999,14.65632,14.057409,11.498505,14.351659,14.381845000000002,13.234061,13.038346,14.731834,11.657599
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.661983,7.332825,8.532537,8.090336,7.464521,8.503606,7.850969,11.094818,6.973361,10.969125,6.964606
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.203105,7.760522,8.644392999999999,8.276689,7.6515130000000005,8.637389,10.182364,7.716301,6.793283,7.729883,6.777614999999999
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.273211,8.222442,9.489202,9.872664,8.058337,9.55201,9.863026,7.85697,7.193492,7.8051210000000015,7.23068
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.729178999999999,7.217327,9.546775,8.032086999999999,7.1176660000000025,9.536001,8.045899,8.836897,7.310792,8.835376,7.301889999999998
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.446388,6.956358,8.138219,8.658324,6.339248,8.132977,8.664019999999999,9.880871,7.569191,9.608561,7.6002399999999986
../Dataset/ReducedLP/scpnrf2_reduced.lp,12.711297,8.005788,9.255469,8.87144,8.194477000000001,9.270559,8.908666,9.526038,7.337692999999999,9.540808,7.326869
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.119349,6.365949,6.9487960000000015,7.554463,6.520685,6.967917,7.55825,7.292567999999998,6.472558,7.291987,6.457299
../Dataset/ReducedLP/scpnrf2_reduced.lp,6.819089999999999,6.277678,15.927829,8.00579,7.007599000000001,8.209136,7.220569,8.172657000000001,6.867819,7.966922,6.8573460000000015
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.151145,8.038478,9.110157,9.207301,7.941824,9.088874,9.199417,9.678549,7.458425,9.676851,7.437583999999998
../Dataset/ReducedLP/scpnrf2_reduced.lp,7.0551210000000015,8.266079,10.310845,8.389969,8.296349000000001,10.313278,8.425856,10.485242,8.136363000000001,10.496212,8.162113
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.4709209999999997,3.645971,3.874169,3.683283,3.643571,3.876622,3.683141,3.931432,3.640083,3.92558,3.665043
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.296876999999999,9.882259,10.239531,7.258429,5.101279,10.242679,7.266077,11.446344,7.874351,11.431649,7.848166
../Dataset/ReducedLP/scpnrf3_reduced.lp,8.398074000000001,6.251485,8.238666,6.849081,6.253778,8.220311,6.854205,10.50258,11.533492,10.52538,11.50225
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.19636,3.509522,3.874173,3.84808,3.506535,3.883418,3.860452,3.97658,3.679788,3.980116,3.685419
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.310504,3.4382029999999997,3.741208,3.878229,3.425411,3.758136,3.871539,3.870411,3.543143,3.859861,3.5463760000000004
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.495189,7.0946979999999975,6.391335,9.576891,7.097904,6.4029690000000015,9.567087,7.206657000000001,9.173294,7.194512,9.143065
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.7202839999999995,4.268928,6.289013,6.858043,4.268269,6.309695,6.871556,7.064053,8.113461000000001,7.147728,8.098538000000001
../Dataset/ReducedLP/scpnrf3_reduced.lp,4.248268,7.20702,7.157383,9.023255,7.185776,7.164018,9.019064,7.18871,5.54496,7.191346,5.555053
../Dataset/ReducedLP/scpnrf3_reduced.lp,3.242931,3.414278,3.777583,3.619827,3.421846,3.779156,6.9490880000000015,3.970436,3.513699,3.972247,3.518474
../Dataset/ReducedLP/scpnrf3_reduced.lp,5.846277,4.552151,8.465299,10.960608,4.523328,8.459712,10.965512,10.360384,3.951561,10.345915,3.97289
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.756427,24.581154,41.237309,25.299139,24.559596,41.164196,25.302579,29.322761,35.410481,29.320293,35.35850999999999
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.577622,34.404135,27.285673,28.148104,34.202065999999995,27.246149,28.236484,35.527626,31.327016,35.618709,31.44388
../Dataset/ReducedLP/scpnrf4_reduced.lp,17.607744,23.745641,30.711749,37.803881,23.716573,30.826681,37.781708,25.050123000000006,26.409246000000003,25.072668,26.542981
../Dataset/ReducedLP/scpnrf4_reduced.lp,29.45325,28.213907,51.655911,25.831748,28.216957,51.62707,25.928538,28.528643,24.373592,28.53016,24.420706
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.060164999999998,26.155439,24.504486,24.415593,26.202793,24.492017,24.344264000000006,24.803736,22.604726,24.810574,22.694166
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.530296,24.726277,27.938321,26.537399,24.725184,27.878204,26.559413,24.527532,26.13185,24.501915,26.125384
../Dataset/ReducedLP/scpnrf4_reduced.lp,19.375892,26.603021000000002,22.962033,28.39517,26.61492,23.014082,28.452438,39.182772,19.499325,39.074355,19.462114
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.182270000000006,34.927052,22.773238,28.57595,34.876877,22.82124,26.466057,38.729377,37.129196,38.720196,37.083508
../Dataset/ReducedLP/scpnrf4_reduced.lp,20.530682000000002,22.728807,26.469492,30.101372,22.77836700000001,26.529615000000003,30.106512,24.925443,25.331837,24.909667,25.327176
../Dataset/ReducedLP/scpnrf4_reduced.lp,21.626109,23.383263,28.560902,24.50359,23.416916,28.587693,24.473413,28.182583,27.80236,28.1717,27.921573
../Dataset/ReducedLP/scpnrf5_reduced.lp,18.352757999999998,87.302828,127.873924,32.526121999999994,87.127418,128.102425,32.526475,39.933383,27.230977000000006,39.969325,27.258823
../Dataset/ReducedLP/scpnrf5_reduced.lp,24.897322,39.055344,22.520881,20.404021,39.003616,22.499075,20.369051,37.193633,71.445571,37.146136,71.53799599999998
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.541801,107.28230900000001,31.46775,77.199896,107.518874,31.527212,77.236236,123.856651,34.655882,123.927756,34.564974
../Dataset/ReducedLP/scpnrf5_reduced.lp,54.69866500000001,35.589263,51.446723,31.284496,35.602823,51.467796,31.308232,27.112391,30.781108000000003,27.164512,30.811227
../Dataset/ReducedLP/scpnrf5_reduced.lp,22.226454999999998,29.620106,148.251336,19.264856,29.576957,148.33706999999995,19.204406,34.239103,24.605962,34.259542,24.640352
../Dataset/ReducedLP/scpnrf5_reduced.lp,49.531196,35.898493,45.066592,84.448841,35.937829,45.022224,84.48555999999998,41.733837,101.397635,41.669533,101.368268
../Dataset/ReducedLP/scpnrf5_reduced.lp,85.403847,120.37581399999999,50.944511,23.730085,120.398849,50.974501,23.653605,38.053993,110.316131,38.039344,109.812625
../Dataset/ReducedLP/scpnrf5_reduced.lp,20.838882,34.595095,23.527858,106.805953,34.59401,23.510049,106.511719,106.61603,25.745539,106.42083999999998,25.68862
../Dataset/ReducedLP/scpnrf5_reduced.lp,17.425585,27.78812000000001,30.899853000000004,27.7799,27.825642,30.890396000000006,53.566747,97.627604,20.005502,97.530485,19.906685
../Dataset/ReducedLP/scpnrf5_reduced.lp,35.370503,16.164852,32.429388,66.99170600000001,16.159817,32.506091,67.05024300000001,24.796006,88.272683,24.707673,88.196519
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.754175,3603.983974,3603.3560880000014,3603.183171,3604.1120590000014,3604.366673,3604.317647,3601.3468310000007,3603.804051,3601.359485,3601.361518
../Dataset/ReducedLP/scpnrg1_reduced.lp,3535.8846329999997,3601.3596030000012,3601.364516,3601.358724,3601.3808299999996,3601.357293,3601.404537,3601.346475,3601.3547340000005,3600.647551,3601.3484380000004
../Dataset/ReducedLP/scpnrg1_reduced.lp,2615.202384,3600.6565939999996,3150.201927,3164.592659,3253.444555,3250.523518,3259.473615,3600.65066,3600.640953,3484.210527,3474.626872
../Dataset/ReducedLP/scpnrg1_reduced.lp,2665.373143,3453.057378,3180.945244,3193.156625,3601.336786,3600.638161,3601.355314,3601.366255,3602.713433,3601.363947,3601.343187
../Dataset/ReducedLP/scpnrg1_reduced.lp,3360.243376,3542.701277,3601.35659,3600.645754,3601.377751,3601.37224,3601.400251,3601.351894,3601.356124000001,3422.923977000001,3427.7325920000007
../Dataset/ReducedLP/scpnrg1_reduced.lp,2640.668875,3395.6675060000002,3600.6390590000005,3601.359902,3600.64591,3600.6424880000004,3601.363111,2602.4324420000007,3600.642483,3600.639532,3601.3670409999995
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.7431659999997,3601.3942469999997,3601.349335000001,3601.362154,3601.3706270000002,3601.367329,3601.377514,3603.933273,3600.645405,3600.651143,3601.358465
../Dataset/ReducedLP/scpnrg1_reduced.lp,3012.764646,3604.402899,3601.3490950000005,3600.64568,3601.378795,3601.3619659999995,3601.337087,3600.644675,3600.646125,3601.349675,3600.641051
../Dataset/ReducedLP/scpnrg1_reduced.lp,3600.030601,3601.3581090000002,3600.6411689999995,3601.370103,3600.651953,3600.652074,3600.644115,3601.359198,3601.3546340000007,3601.347344,3591.572820000001
../Dataset/ReducedLP/scpnrg1_reduced.lp,3009.463389,3601.3503149999997,2722.736836,2711.610182,3601.38567,3601.359518,3601.354448,3370.837725,3600.641462,3534.0008450000005,3527.743642000001
../Dataset/ReducedLP/scpnrg2_reduced.lp,470.19886900000006,558.1856190000002,814.04008,816.3748019999998,496.1989,495.866794,496.778827,677.649056,1222.662204,750.280796,751.996896
../Dataset/ReducedLP/scpnrg2_reduced.lp,1772.566796,2857.056578,2040.236655,2044.711251,3237.269515,3235.485717,3232.66815,1338.07354,3603.465326,2259.732144,2258.230885
../Dataset/ReducedLP/scpnrg2_reduced.lp,1425.28558,3601.2243299999996,1513.35156,1513.151949,1457.497287,1450.376061,1449.052248,1443.321602,3603.583898,2986.151329,2985.3091010000007
../Dataset/ReducedLP/scpnrg2_reduced.lp,1685.938766,1370.88877,2956.371166,2956.527853,2135.012807,2142.295651000001,2133.8866420000004,2444.207068,1518.652568,1730.865125,1733.113112
../Dataset/ReducedLP/scpnrg2_reduced.lp,1049.087207,478.584292,1139.740953,1139.403346,438.607658,436.338874,436.468162,553.8937139999998,1153.970556,620.842587,620.7196190000002
../Dataset/ReducedLP/scpnrg2_reduced.lp,402.16193599999997,449.43638799999997,598.157202,598.464354,1087.0636849999999,1084.996952,1086.108094,804.603083,586.640131,440.302764,441.675755
../Dataset/ReducedLP/scpnrg2_reduced.lp,908.15437,500.771367,1223.356229,1226.301099,903.082205,902.728397,1736.303536,1002.254215,645.732611,408.839853,408.664413
../Dataset/ReducedLP/scpnrg2_reduced.lp,1428.5248390000006,959.86814,1462.340587,1457.517686,1211.865987,1209.300877,1211.475043,3009.391576,1290.548397,2670.165309,2676.344493
../Dataset/ReducedLP/scpnrg2_reduced.lp,2250.333229,2553.604089,1626.165157,1623.0301980000004,3549.729099,3548.646271,3535.166669,3303.651475,2129.953184,1951.527634,1955.770396
../Dataset/ReducedLP/scpnrg2_reduced.lp,669.567861,593.08207,824.891502,822.32455,768.4743110000003,768.798914,767.440228,853.607916,560.460905,888.8778060000002,890.7541789999998
